region,category,searchTerm,dialect,title,url,video_id,transcript,ilr_quantized,ilr_range,ilr_regressed
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,قدم نفسك صح في ٣٠ ثانية 👌,https://www.youtube.com/watch?v=h89cvhFZMxc&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,h89cvhFZMxc,خالد ممكن تقدم لنا نفسك انا اسمي خالد ياسر مدرب بشتغل من عشر سنين خلاص امال حضرتك فاكر ايه يعني هحكي لك ايه بس ولا ايه يعني انا بشتغل من حوالي 15 سنه كانت القصه بقى بدات لما كان في شركه كده جت لنا الجامعه بس بقى يا سيدي هي دي القصه كلها لحد ما جيت لكم هنا محمد محمد انت نمت [موسيقى] مين فينا ما اتحطش قبل كده في موقف كان محتاج فيه ان هو يقدم نفسه سواء بقى المستثمر او العميل او لحد من قرايبه او حتى ان هو بيعرف نفسه لحمال المستقبلي وهو بيتقدم لواحده وهكذا المشكله هنا بتحصل في سنريو من اتنين يا اما السيناريو بتاع خالد الاولاني اللي هو بيقول مقدمه بسيطه جدا جدا ومختصره جدا عن نفسه ممكن ما تعرفش نفسه بشكل كافي او ممكن ما تعرفش الناس عليه بشكل كافي او السيناريو التاني بتاع بقى خالد التاني رغاي اللي بيحكي الحكايه كلها بقى من اول حكايه الدرفيل لحد دلوقتي والحقيقه ان الطريقتين دول فيهم مشكله كبيره لانك يا اما بتختزل نفسك او بتختزل خبراتك في كلام صغير مقتضب جدا يا اما بتبتدي تقول معلومات عن نفسك ازيد من اللي محتاجها اللي قدامك فيحس ان هو زهقان او ملان او حتى مش فاكر حاجه من اللي انت قلتها فالسؤال هنا بقى ازاي تقدم نفسك بطريقه فعاله والناس تفتكرها حتى لو معك 30 ثانيه بس عندنا معادله كده او فورميولا مكونه اجزاء او خلينا نقول ثلاث طوبات بتبنيهم فوق بعض الطوبه الاولى بنسميها طوبه من انت ودي اللي غالبا كلنا بنعرف نقولها يعني ايه مثلا اسمي كذا من المدينه الفلانيه بشتغل كذا دي دي الحاجات اللي في العادي اللي احنا بنقولها الطوبه التانيه بقى اللي احنا بنغفلها هي ماذا تفعل وماذا تفعل هنا واحده من اكبر المشاكل اللي بنقع فيها كلنا بلا استثناء هي اننا بنختزل نفسنا في الشغلانه في التايتل في العنوان الوظيفي او المسمى الوظيفي بتاعنا بس فانا مثلا خالد مدرب بس يعني انا ما فيش في حياتي اي حاجه تانيه تتعمل انا ما ليش ادوار تانيه في حياتي مهمه جدا ممكن اكون محتاج ان انا اعرفها للناس زي مثلا ان انا اب او ان انا زوج او ان انا ابن وهكذا وكانت من المفارقات عشان لو حد يعني بيقولها وانا ازاي هقدم نفسي على اني اب حد مثلا زي براك اللي هو كان رئيس الولايات المتحده السابق لو دخلت على اللينكد بتاعه في وقت من الاوقات كان كاتب في البايو كده المختصره اول تعريف له كان ايه مش رئيس الولايات المتحده مش انه حصل على ماجستير كذا مش ان هو معه الشهادات الفلانيه اول حاجه فادر ان هو اب هو هو حابب يعرف نفسه في البدايه على ان هو اب طيب هل ده معناه ان انت طول الوقت تعرف نفسك بالدور الاجتماعي بتاعك لا بس اللي احنا عايزين نلفت النظر به هنا انه مهم قوي ان انت تعرف الناس اللي انت بتقدم نفسك ليهم على جوهرك اللي مش مختزل بس في الشغلانه انت عندك حاجات كتير جدا بتعملها حتى لو انت ما بتشتغلش فمثلا انت طالب انت بتذاكر انت بتحضر ماجستير انت بتلعب رياضه معينه انت بتمارسي هوايه معينه بترسمي عندك فن او عندك مهاره بتعمليها بتتطوع او بتتطوعي في مكان مثلا فانت بتساعد الناس وهكذا فهنا بتعرف او بتعرفي نفسك بماذا تعمل عموما وطبعا من غير اسهاب كتير جدا برضو ولا انك تحكي تاريخ حياتك ولا قصه حياتك عرفنا اكتر حاجات انت حابب الناس تفتكرك بيها حابب الناس تعرفك بيها تالت طوبه بقى بعد ما عرفت نفسك وبعد ما قلت انت بتعمل ايه في دنيتك تالت طوبه هو انت ليه مختلف يعني ايه اللي يخليني افتكرك فهنا حاول تحط في القصه بتاعتك او في طريقه تعريفك لنفسك حاجه مميزه قوي في حياتك انت عارف ان هي هتلفت الانتباه حقيقه ما حدش يعرفها عنك او مش شائعه عنك بس هفتكرك قوي بها فمثلا ممكن تلاقي حد وقاعد في سياق معين وهو بيتكلم بيقول لك مثلا انا بحب الكوره جدا جدا حاجه تبدو عاديه في الامور العاديه او في الوضع العادي بس وهو قاعد في سياق شغل مثلا دي حاجه ممكن يقولها تساعده جدا في التقديم حد تاني ممكن مثلا هو قاعد بيقول والله انا اتعلمت مثلا خمس لغات خلال العشر سنين الاخيره فمعلومه واو ايه ده حلو قوي ده انت عملت ده ازاي فبقى عند اللي قدامك فضول انه يتعرف عليك اكتر فمش هينساك بسهوله بعد ما تبني الثلاث طوبات بتوعك مهم قوي بقى انك تحط كل الكلام ده في سياق ستوري او قصه كانك مش بتقدم لي نفسك اللي هو ايه بتطلع بطاقه كده اللي هو انا خالد من طنطا بشتغل مدرب لا فمثلا انا الشخص اللي بيصحى كل يوم عنده هدف ان هو يخلي الطلاب بتوعه بني ادمين احسن تخيل لو انت قلت الجمله دي كده قصاد انك تقول انا مدرس او انا مدرب انهي فيهم هرتبط عاطفيا بها او افتكرها اكتر واخيرا بنقول خلي عندك نسخه عامه من التقديمه يعني اعمل لنفسك كده تقديمه ثابته ما تاخدش اكتر من 30 ثانيه وجربها مع نفسك كتير وخليها هي دي الاساسيه وفي نفس الوقت لو قدرت تكتب كده مختلف او نسخه مختلفه بتعرف بيها نفسك حسب الاهتمام او حسب البرسونه او العميل اللي انت بتقدم له نفسك او حسب الجمهور اللي بيسمعك ولو مش عارف يعني ايه راجع حلقه البرسونه وهتلاقيها في اللينك ده اخيرا طريقه تقديمك لنفسك واحده من اهم المهارات اللي لازم تكون عندك سواء او صاحب شركه او حتى موظف بيقدم على شغلانه في شركه او بيقدم نفسه الاتش ار فمهم جدا جدا تجيب تقديم نفسك في وقت معقول وتبين قد ايه انت مختلف,3.5,"[2.3835904012972655, 4.169845759221641]",3.276718080259453
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,لكل موظف.. لا تكن ضعيفاً تجاه مديرك في العمل.. عدنان ابراهيم,https://www.youtube.com/watch?v=M9ILMpl4fj8&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,M9ILMpl4fj8,يعني يمكن هذا سؤالي هل يمكن ان يفاجا احدنا يوم القيامه بان الله سيسال لما كنت خواف ومتردده وضعيف الشخصيه ازاء مديرك في العمل حين رفض ان يعطيك حقك وان يرقيك في السنه الفلانيه انت كنت تستحق الترقيه لكنه قال لك شوف يا فلان احنا عملنا حساباتنا ورجعنا اشياء كثيره انا ارى ايه ان تنتظر الى السنه المقبله ماشي ماشي سيدي وتذهب ستسال عن هذا عجيب اسال عن هذا انا كنت متسامحا انا غفرت له لا لا انت الان مخادع انت الان تلعب دور المخادع جمعت الى الضعف والتردد الخداع والكذب لا المسامحه لا تاتي من الضعيف للقوي هو اقوى منك وانت اكدت قوته عليك للاسف الشديد لا لا المسامح تاتي من قوي لضعيف والمغفره تاتي من قادر ا لمن يستحقها لكن مش ايه من الضعيف للقوي ومن المتسلط عليه اه للمتسلسلات ستجد في قلبه ما يشي بضعف الايمان عندك مشكله في الايمان الان ه انت لم تستثمر ايمانك جيدا لست مؤمنا جيدا تقول لي لماذا طبعا لان المؤمن الجيد كل اعتماده كل ثقته كل كل توكله في من وعلى من في الله وعلى الله وهو يعلم ان ما هو مقدر الله سياتيه رغما عن العالمين,2.5,"[2.449801426506024, 2.5301191440963855]",2.489960285301205
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,ازاي تبيع اي حاجه لاي حد | صلاح ابو المجد,https://www.youtube.com/watch?v=EPOqBcn-OGU&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,EPOqBcn-OGU,نتعلمها ولا حاجه بنكتسبها هي موجوده عندنا كلنا من اول لما اتولدنا كم وحدنا طلع رحله بعتها لوالدتك ازاي رحت بقت الرحله ازاي ازاي اقنعتها بالرحله قلت لها والله يا ماما دي رحله جميله ولا بعت بصي يا ماما انا لو طلعت الرحله دي مزاجي هيبقى احسن فهجيب درجات كويسه ان لو طلعت الرحله دي مش هاخد منك مصروف لمده شهرين ومش هقول لك على خروجات تاني هل انت جبت سيره بتعرف تبيع ولا ما بتعرفش تبيع بتعرف مش محتاج تتعلم ارسل الحاجات اللي بتبذل مجهود كبير في تعلمها بتبوظ منك حاول دايما تتعلم ده اللي هي حاجه حاجه تقنيه لا لازم تتعلمها نعمل حاجات هل انت بتركز انت بتمشي ازاي لو ركزت هتتكفي على وشك لو ركزت انت بتمشي ازاي هتتقلب على وشك انما انت فلما تيجي تقول لنفسك واحد يقول لك علمني المشي هتقول له ايه اقول له برفع عضمه الفخد ولا الركبه ولا على ما تفتكر هتكون اتقلبت على جنبك نفس الكلام في السيلز عايز تنجح في السيلز انزل لم ريجكشنز انزل خذ لا انا عايزك تنزل يتقال لك لا وكل ما اتجمع لقات اكتر وتقعد انا ليه كل ما هتتعلم وهتلاقي اللقات بتقل بتقل بتقل بتقل بتقل وهكذا فخلاصه القول مطلوب تنزل تبيع تركز على مين مش على مين على مش على نسمع عن واحد ابن حلال كده اسمه جوردن بيلفورد عارف اخترع طريقه كده في السيلز طريقه الاقناع ذات الخط المستقيم هم ثلاث حاجات ليس الا في الجول اول حاجه ما ينفعش تخش على واحد مساء الخير ازي حضرتك ايه معنا ولاعه بالخنسر واديها ما ينفعش اول حاجه تبريك الايس معاه طب ايه اسهل وسيله [تصفيق] انا قاعد في التجمع ان شاء الله يطلع ناحيه التجمع قاعد فين في زايد الله مش انا كمان بس نلاقي حاجه كومنت بس يا اخي المشاوير بينا وبين بعض الاتنين متسوحين في المواصلات خلاص طب تاني حاجه اسالوا سؤال وطلع فيه اجابه غلط انت اللي تقول اجابه غلط حضرتك بتشتغل ايه والله انا بشتغل مهندس مدني مدني يعني بتبني مصانع وكده دي جابه غلط انت مطلوب انك تقول اجابه غلط عشان هو يصححهالك انت بتلعب على اهم غريزه في النفس البشريه الناس بتحب تتكلم عن نفسها قوي قوي وخاصه البنات حد يسمع عن مصطلح اسمه النرجسيه حب الذات ده موجود عند,2.5,"[1.8380215475496122, 3.6032974207506463]",2.7206594841501293
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,الموارد البشرية ليست مجرد إجراءات وأنظمة، بل هي فن التعامل مع البشر,https://www.youtube.com/watch?v=gSnp9qtGdbc&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,gSnp9qtGdbc,سائل يسال ما هي المهاره التي يجب ان تكون عند كل موظف يعمل في المواد البشريه المهاره اعتقد الرئيسيه هي ذكاء العاطفي لانه موظف ال البشريه ح يتعامل مع ناس كثير وحيكون كل تعامله مع اشخاص ومع مشاكل ناس كلهم بشر فاذا ما كان عنده قدره على فهم الاخرين والتعامل معهم وفهم مشاعرهم ما اعتقد انه حينجح بشكل واضح في مهنته حظل مثل ما هو او انه ممكن ما يستمر,2.0,"[1.6201208526332316, 2.227927488420061]",1.9240241705266463
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,هل المشي مفيد لمرضى الانلاق الغضروفي؟ | د. أحمد فتحى,https://www.youtube.com/watch?v=F38HNyQoqVk&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,F38HNyQoqVk,هل المشي مفيد لمرضى الانزلاق الغضروفي المشي نوعين مشي بسيط وهادي او مشي رياضي المشي البسيط الهادي اللي هو في حاله من الارتخاء زي شخص بيعمل شوبنج مثلا او شخص ان هو يعني ماشي بارتياح كده فيه ا حاله من استرخاء العضلات ده مش مجهد للعمود الفقري لان الشخص كيكون ماشي وعضلاته مرتخيه وده طريقه مضره شويه للعمود الفقري للانزلاق الغضروفي وبتزود الم الظهر المشي المفيد للانزلاق الغضروفي ليه صفتين الصفه الاولى ان الواحد يبقى ماشي مشيه رياضيه شد ظهره كويس ا مستعد للمشي بطريقه صحيحه يعني لابس حذاء مخصوص للمشي وماشي في ارض معتدله سواء تراك في نادي او وشارع معتدل ما فيهوش طلوع ونزول وماشيه معتدله وما فيهاش اجهاد للعمود الفقري ولا للحبل الشوكي الحاجه الثالثه ما يكونش المريض في حاله حاده يعني ما يكونش يعاني من الم شديد في ضهره ولا الم شديد ا عرق النس في الحالات دي احنا مطلوب الراحه مش مطلوب المشي الحاله اللي بعد كده المريض بصف عامه ما يكونش عنده التهاب في اي جزء من جسمه الالتهاب محتاج ريست محتاج راحه فوق كده احنا محتاجين ان المشي ده يكون بطريقه منتظمه ويكون غير مجهد بمعنى انت بتقدر تمشي نص ساعه بدون ما تبقى تعبان ولو زودنا على النص ساعه بتتعب يبقى نوقف على النص ساعه ما نقولش اي ظهري في وسط المشي ولا نضطر نقول اي ظهري في اخر المشي ولا واحنا اثناء ما بنمشي نلاقي عرق النسى شد علينا ولا بعد المشي عرق النسى شد علينا المشي بصفه عامه مفيد مع بعض الشروط اللي احنا قلناها [موسيقى] لحضراتكم,2.0,"[1.5421113318394752, 2.7631477802675413]",2.1526295560535083
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,هل عملية الانزلاق الغضروفي خطيرة؟ | د. أحمد فتحى,https://www.youtube.com/watch?v=jNj4Xk4g3zQ&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,jNj4Xk4g3zQ,هل عمليه الانزلاق الغضروفي خطيره السؤال مهم الاجابه مهمه جدا جدا وفيها تفصيلات لازم حضرتك تعرفها التفصيله الاولى ان الانزلاق الغضروفي ده مش درجه واحده اربع درجات وكل درجه لها طريقه من طرق العلاج الدرجه الاولى والتانيه اللي هو الغضروف سليم ما اتقطعش لما بنحتاجلوش عمليات خالص واذا المريض عمل عمليه جراحيه في الحاله ده فهو هيصيبه ضرر شديد جدا لان احنا بنعمل العمليه لمرض الريدي مش محتاج عمليات جراحيه واذا عملنا لمريض عمليه هو مش محتاجها من الاساس في معظم الاحوال المريض ده بيصيبه ضرر كبير مش في العظام ولا العمود الفقري بس ولكن في كل تخصصات الطب والجرح طيب لو احنا بنتكلم في الدرجه الثالثه بنقول ان العمليه جراحيه ضروريه في الحاله لان الغضروف مقطوع وفي حاجه اسمها النواه اللبيه ضغطه على الاعصاب وهتسبب لنا مضاعفات ولازم نعمل عمليه نحرر الاعصاب والحبل الشوكي عشان نشيل الحته اللي ضغط على الاعصاب والحبل الشوكي فالمريض بيخف باذن الله الدرجه الرابعه درجه المضاعفات اللي ما تمناش ان حد يجي لي بها واللي بيجيلي بها او بيجي ليه دكتور جراح عمود فقري غيري بتبقى مشكله كبيره عند المريض ان هو بيبقى اوريدي وصل لمرحله العوده في معظم المضاعفات طيب هنتكلم بقى على الدرجه الثالثه اللي هي محتاجه عمليه جراحيه هي خطيره ولا مش خطيره اذا عملها دكتور جراح عمود فقري شاطر امين بيشتغل بطرق علميه صح في مستشفى مجهز كويس يبقى الخطوره قليله جدا جدا جدا لو هو المواصفات دي مش موجود مش جراحه مستشفى مش مجهزه بيكون طبعا فيها خطوره اللي عايز اقوله لحضرتك لما تحتاج عمليه لازم تختار الجراح الصحيح المناسب الشاطر ويعملها لك في مكان كويس وهتشفى باذن الله واتمنى لكم الشفاء العاجل [موسيقى],2.0,"[1.4552185771705233, 2.907969038049128]",2.1815938076098256
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,هل يمكن الشفاء من الانزلاق الغضروفي نهائيا؟ | د. أحمد فتحى الشيمي,https://www.youtube.com/watch?v=e5lHBTjUDNY&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,e5lHBTjUDNY,هل يمكن الشفاء من الانزلاق الغضروفي نهائيا ده سؤال مهم الاجابه ان ده ممكن يحصل في معظم الناس ان هم يشفوا نهائيا من الانزلاق الغضروفي وده بيتم في 95% من الناس اللي عندهم انزلاق غضروفي ودول بيكون عندهم انزلاق غضروفي من الدرجه الاولى والدرجه التانيه اللي هو الغشاء المحيط بالغضروف جدار الغضروف سليم ودول بنعالجهم علاجات بسيطه جدا واحيانا ما بيحتاجوش علاج واحيانا ما بيبقوش عارفين انا اصل ان عندهم انزلاق غضروفي لان ما عندهمش اعراض الحاله التانيه مريض جاح عنده انزلاق غضروفي يسبب له الام حاده وعالجناه بطرق جراحيه او غير جراحيه وشوفي تماما وعاش حياه طبيعيه بقيت عمره دي الحاله التانيه يعني حالتين اهم شافوا واحد بدون علاج وواحد بتدخل جراحي او غير جراحي الحاله الثالثه اللي هو مريض جالون زلال غضروفي وبعدين جاء له مضاعفات او ما جالوش مضاعفات تمام جاله مضاعفات ده غالبا بيبقى مش هيشفى تماما وهيبقى عنده مشكله مستمره محتاج لها علاج جراحي او غير جراحي علاج فيزيائي تردد حراري جلسات علاج طبيعي ادويه وهنا بنقول ضروري ان احنا نبعد عن المسكنات ما ينفعش ناخد مسكنات بصفه دوريه وبطريقه مستمره لان لها مشاكل كتير فدي الحاله الثالثه اللي هو المريض ما شوفيش تماما ودول الحقيقه نسبتهم ما بين واحد الى اتنين في الميه من المرضى بقيه المرضى اللي هو السبعه وتسعين التمانيه وتسعين في الميه ممكن يشفوا نهائيا من الانزلاق الغضروفي بدون ما يكون عندهم اي اعراض ويعيشوا حياه طبيعيه بقيه عمرهم الشرط يا جماعه بعد اذن الله ان هو الشخص ده يتعالج بطريقه صحيحه امينه علميه وما يكونش فيه اي تجاوزات في طريقه العلاج اللي مش محتاج عمليه ما نعملوش عمليه واللي محتاج عمليه ضروري يعمل عمليه [موسيقى],2.0,"[1.4588680361745325, 2.901886606375779]",2.180377321275156
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,هل شرخ الفقرات يلتئم ؟ | د. أحمد فتحى,https://www.youtube.com/watch?v=XVxL1d-DrzQ&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,XVxL1d-DrzQ,هل شرخ الفقرات يلتئم الاجابه محتاجه تفصيل شرخ الفقرات ده نوعين يا جماعه في شرخ احنا متعارف عليه كده بيحصل كتير عند السيدات اللي هو في سن الاربعين تقريبا واللي هي الواحده ما حصللهاش اي اصابه تمام وابتدت تحس بالم في ضهرها سواء قلم جديد او قلم قديم راحت لدكتور صور لها العمود الفقري لقينا الفقره من ورا مشروخه وبنسميه تزحزح الفقرات او شرق الفقرات الخلفي او الشرح الاجهادي وده نوع عاده لا يلتئم بنفسه وده بيبقى سببه ان الشخص ده هو الجزء الخلفي من العمود الفقري عنده ضعيف فيبتدي يحصل فيه شرخ نسميه الشرق الاجهادي وده بيحتاج لعمليه جراحيه طيب لو جالنا الشخص ده هو مثلا سنه 60 سنه 65 سنه 70 سنه وعنده الشرخ الفقره ده من الخلف والفقره مش متحركه ومش مسببه اي اذى غير شويه وجع في الظهر بنقول له انت حضرتك مش محتاج عمليه جراحيه اي نعم الشرخ مش هيلتئم بس مش هياثر على جوده حياتك وهتعيش طبيعيه جدا جدا جدا طيب هذا النوع لو جه في شاب صغير في العشرينات بنقول له ان انت حضرتك عشان الشرخ ده يلتئم محتاج لتدخل جراحي لتثبيت الفقره اللي فيها الشرق دهون او نعمل عمليه ترقيع عظمي عشان الفقرتين دول يلتحموا مع بعض وكده تنتهي مشكلتك في نوع تاني من شرخ الفقرات اللي هو الشرخ بسبب اصابه الشرخ بسبب اصابه شخص وقع من مكان مرتفع شخص حصل له حادث سياره ايا كان ايه السبب حصل له شرخ يا اما في جسم الفقره او في الجهه الخلفيه من الفقر والنوع ده هو من الشروخ عاده بيلتئم احيانا يحتاج تدخل جراحي لو فيه عدم ثبات في الفقرات واحيانا لا يحتاج لتدخل جراحي يعني مش محتاج عمليه جراحيه وشويه راحه شهر او شهرين ونلبس حزام التام وبيبقى تمام طب الشخص ده لو احتاج عمليه جراحيه سواء في النوع الاول اللي احنا قلناه الاجهادي او النوع التاني اللي هو نتيجه اصابه هل دي حاجه خطيره هي الحقيقه حاجه مش خطيره لو احنا عملناها بالطرق العلميه الصحيحه المنظمه في مكان مجهز ما بيبقاش في خطوره والمريض بيعيش حياته طبيعي جدا ويقدر يتحرك في نفس اليوم يمشي ويخرج ويمارس حياته الطبيعيه ويعود لحياته الطبيعيه كانه ما كانش في شيء خلال شهرين تلاته من اجراء العمليه [موسيقى],2.5,"[1.2759570126951125, 3.2344257923829325]",2.2551914025390225
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,عامل بمخبز يدرس الآداب ويحلم بالدكتوراه: أعمل للإنفاق على نفسي وحصلت على لقب الطالب المثالي,https://www.youtube.com/watch?v=y74VIEmGv-M&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,y74VIEmGv-M,[موسيقى] انا بشتغل هنا في فه عيش دي بقالي مان سنين بالظبط وهي اللي منها بصف على ست يعني بشتغل بص على ست عشان بتكفل بصف تعليمي ان والدي سواق انا هنا ببدا شغلي من قبل الفجر بساعه من الساعه اعه لحد الساعه 10 ونص وبعدين بطلع اروح محاضراتي في الجامعه غيرنا لعيب كوره كنت بلعب في ترسان السوس البحريه لعبت مسلمين متتالين وممثل مصرف تبع فريق ال بدايه بدايه للمصلحه المجتمعي وفريق نواال للمصلحه المجتمعي وحاليا ضمن فريق عرض فنجان القهوه اللي هيمثل تبع نوادي اص اصل ثقافه السويس لقب الطالب المسائي ده انا ماخدتوش مره واحده انا اخدته اربع مرات في ابتدائي واعدادي وثانوي وكمان كليه يعني انا في ابتدائي اخدت ت اني افضل طالب على مستوى السويس وفي اعدادي افضل طالب على مستوى السويس كلها وفي ثانوي افضل طالب برض على مستوى السس كلها وكان بقيل الكليه بقى عشان ب حققتها في كل المراحل واخدتها على مستوى الكليه الحمد لله طالب مساد كليه اداب بجامعه السويس وضمن افضل مان طلاب على مستوى [موسيقى] الجامعه بدات ان اشتغل في وشه من 10 الصبح لواحده بالليل بعد كده مارتحتش فيها ف اشتغلت في مقطع ملابس من 7 الصبح ل 7عه بالليل لغايه بقى ما جتلي الفكره ان انا اشتغل هنا في فونش دي وكان عن طريق صاحب الشغل ان انا قابلته في مره وطلبت منه ان انا انزل اشتغل عشان اق اساعد في مصف ست وكده هو شد الله رحب وقاللي تعال ومن ساعتها على هذا الحال ل هي مان سنين ولغايه ما بقيت من ادم من الناس هنا في الكور يعني بس بعرفهم قبلها ان انا عندي امتحان وكده عشان لو بيبقى في اي ضغط عليا بجي اشتغل نص يوم وبمشي [موسيقى] ن,2.0,"[1.9601154231037405, 2.066474294827099]",2.01329485896542
EG,Socialize with a professional contact (formally or informally),أفضل طرق التواصل مع زملاء العمل في القاهرة,Egypt,12 كيف تتعامل مع زملائك في العمل,https://www.youtube.com/watch?v=XVcPOaR5_qY&pp=ygVN2KPZgdi22YQg2LfYsdmCINin2YTYqtmI2KfYtdmEINmF2Lkg2LLZhdmE2KfYoSDYp9mE2LnZhdmEINmB2Yog2KfZhNmC2KfZh9ix2Kk%3D,XVcPOaR5_qY,كيف تتعامل مع زملائك في العمل تعرف على زملائك وشخصياتهم المختلفه وكيفيه التعامل مع كل شخصيه اعرف الاسلوب الذي يرتاح له زميلك وعامله به اعرف الاسلوب الذي يولد الكره والمشاحنات مع زملائك وتجنبه مد لهم يد العون اذا شعرت ان احدهم بحاجه لمساعدتك التعاون للوصول الى النجاح المشترك لهم وللشركات التي يعملون بها مراعاه ظروف واحتياجات زملائك عند التعامل معهم تجنب التكبر والتمرد على زملائك واشعارهم بانهم اقل منك في جانب ما استشر زملائك وخذ برايهم ونصيحه واشعر باهتمامك بهم قم بتدوين الملاحظات والانتقادات لمراجعه نفسك وتطويرها باستمرار تبسم دائما لزملائك وتجنب الالقاب الجارحه,2.0,"[1.6596067164005994, 2.2042359701596403]",1.93192134328012
